text_name,text_key,html_name,model_path,<# Docuscope Excluded Tokens>,Docuscope.!NORULES,<# Docuscope Untagged Tokens>,Docuscope.AbstractConcepts,Docuscope.Acknowledge,Docuscope.Anger,Docuscope.Apology,Docuscope.Aside,Docuscope.Attack_Citation,Docuscope.Authoritative_Citation,Docuscope.Autobio,Docuscope.Biographical_Time,Docuscope.Cause,Docuscope.Citations,Docuscope.CommonAuthorities,Docuscope.CommunicatorRole,Docuscope.Comparison,Docuscope.Concessive,Docuscope.Confidence,Docuscope.ConfirmExperience,Docuscope.ConfirmedThght,Docuscope.Confront,Docuscope.Consequence,Docuscope.Contested_Citation,Docuscope.Contingency,Docuscope.Curiosity,Docuscope.Definition,Docuscope.DenyDisclaim,Docuscope.DialogCues,Docuscope.DirectAddress,Docuscope.DirectReasoning,Docuscope.Disclosure,Docuscope.Example,Docuscope.Exceptions,Docuscope.Fear,Docuscope.Feedback,Docuscope.FirstPer,Docuscope.FollowUp,Docuscope.Future_Question,Docuscope.Future_in_Past,Docuscope.Generalization,Docuscope.GenericEvents,Docuscope.Immediacy,Docuscope.Imperative,Docuscope.In_Media,Docuscope.Inclusive,Docuscope.Innovations,Docuscope.Insist,Docuscope.Intensity,Docuscope.LangRef,Docuscope.MatureProcess,Docuscope.Metadiscourse,Docuscope.Motions,Docuscope.MoveBody,Docuscope.Narrative_Verbs,Docuscope.NegFeedback,Docuscope.Neg_Citation,Docuscope.Negative_Attribution,Docuscope.Negative_Relation,Docuscope.Negativity,Docuscope.Neutral_Attribution,Docuscope.Numbers,Docuscope.OpenQuery,Docuscope.OralCues,Docuscope.PersonPronoun,Docuscope.PersonProperty,Docuscope.PosFeedback,Docuscope.Positive_Attribution,Docuscope.Positivity,Docuscope.Precedent_Defending,Docuscope.Precedent_Setting,Docuscope.PredictedFuture,Docuscope.PriorKnowledge,Docuscope.PrivateThinking,Docuscope.Procedures,Docuscope.ProjectAhead,Docuscope.ProjectBack,Docuscope.Promise,Docuscope.Question,Docuscope.ReasonBackward,Docuscope.ReasonForward,Docuscope.Reassure,Docuscope.ReceivedPOV,Docuscope.RecurringEvents,Docuscope.Reinforce,Docuscope.Repair_Citation,Docuscope.ReportingEvents,Docuscope.ReportingStates,Docuscope.Request,Docuscope.Resemblances,Docuscope.Resistance,Docuscope.Responsibility,Docuscope.Sad,Docuscope.SceneShift,Docuscope.SelfDisclosure,Docuscope.SelfReluctance,Docuscope.Self_Promise,Docuscope.SenseObject,Docuscope.SenseProperty,Docuscope.Sequence,Docuscope.SpaceRelation,Docuscope.Specifiers,Docuscope.Speculative_Citation,Docuscope.StandardsNeg,Docuscope.StandardsPos,Docuscope.SubjectivePercept,Docuscope.SubjectiveTime,Docuscope.Substitution,Docuscope.Support,Docuscope.TimeDate,Docuscope.TimeDuration,Docuscope.TimeShift,Docuscope.Transformation,Docuscope.Uncertainty,Docuscope.Updates,<# Included Tokens (Incl. by Tokenizer)>,<# Excluded Tokens (Excl. by Tokenizer)>,<# Tokens>
Merry Wives Of Windsor rev.txt,merrywivesofwindsorrev,Merry Wives Of Windsor rev_Docuscope.html,0,18604,13.5678793079,676,1.07960328072,0.0917962124085,0.0818183632336,0.00399113966993,0.0498892458742,0.0,0.0,0.29733990541,0.0758316537287,0.0678493743889,0.28935762607,0.379158268644,0.0,0.283370916565,0.0718405140588,0.283370916565,0.0219512681846,0.0379158268644,0.0419069665343,0.00997784917483,0.0,0.748338688112,0.185587994652,0.00997784917483,0.776276665802,0.00399113966993,2.71996168506,0.0,0.0478936760392,0.00199556983497,0.0299335475245,0.0838139330686,0.0,1.66230967253,0.0119734190098,0.129712039273,0.0,0.173614575642,0.203548123167,0.3252778831,0.57472411247,0.00199556983497,0.227494961186,0.0,0.441020933528,0.700445012073,0.199556983497,0.0,0.401109536828,0.437029793858,0.00399113966993,0.123725329768,0.0,0.00199556983497,0.0119734190098,0.163636726467,0.997784917483,0.141685458283,0.279379776895,0.0179601285147,0.674502604219,1.05964758237,2.30288758955,0.0059867095049,0.00798227933987,1.04168745385,0.0,0.0,0.498892458742,0.0199556983497,0.185587994652,0.0179601285147,0.634591207519,0.333260162439,0.0119734190098,1.54856219193,0.0179601285147,0.225499391351,0.0159645586797,0.0259424078546,0.107760771088,0.00399113966993,0.0,1.7521103151,1.3011115324,0.0638582347189,0.149667737622,0.702440581908,0.0399113966993,0.0458981062042,0.225499391351,1.16142164395,0.0199556983497,0.0179601285147,2.28093632137,0.608648799665,0.223503821516,1.1414659456,0.792241224482,0.00399113966993,0.279379776895,0.846121610026,0.57871525214,0.127716469438,0.00997784917483,0.0,0.0159645586797,0.239468380196,0.131707609108,0.179601285147,0.187583564487,0.447007643032,50111,0,50111
Much Ado About Nothing rev.txt,muchadoaboutnothingrev,Much Ado About Nothing rev_Docuscope.html,0,18089,12.9402044821,472,0.898481875452,0.0826190230301,0.0722916451513,0.0041309511515,0.0764225963028,0.0041309511515,0.0,0.309821336363,0.239595166787,0.0537023649695,0.295363007332,0.570071258907,0.00206547557575,0.406898688423,0.0640297428483,0.309821336363,0.0144583290303,0.024785706909,0.0206547557575,0.033047609212,0.0,0.881958070846,0.140452339151,0.0041309511515,1.14427346897,0.00826190230301,3.05896932769,0.0123928534545,0.0846844986058,0.016523804606,0.111535681091,0.074357120727,0.0,1.47268408551,0.00619642672725,0.0970773520603,0.0,0.225136837757,0.254053495817,0.33047609212,0.400702261696,0.0,0.204482081999,0.0041309511515,0.437880822059,0.954249715997,0.282970153878,0.0,0.293297531757,0.367654652484,0.00826190230301,0.111535681091,0.0,0.0,0.0041309511515,0.206547557575,1.11122585975,0.119797583394,0.198285655272,0.0598987916968,0.605184343695,1.06785087266,1.73499948363,0.00619642672725,0.0103273778788,1.17319012703,0.0,0.0,0.456470102241,0.0144583290303,0.223071362181,0.0103273778788,0.532892698544,0.417226066302,0.0041309511515,1.28266033254,0.033047609212,0.377982030362,0.0289166580605,0.0289166580605,0.074357120727,0.0,0.0123928534545,1.73086853248,1.090571104,0.0805535474543,0.130124961272,0.937725911391,0.0309821336363,0.181761850666,0.229267788908,1.04719611691,0.0268511824848,0.0041309511515,1.42517814727,0.543220076423,0.369720128059,0.906743777755,0.93359496024,0.0,0.340803469999,1.34049364866,0.793142621089,0.107404729939,0.0103273778788,0.0041309511515,0.016523804606,0.282970153878,0.216874935454,0.183827326242,0.239595166787,0.411029639575,48415,0,48415
Othello rev.txt,othellorev,Othello rev_Docuscope.html,0,23389,13.6241698564,856,1.17937645173,0.0392580233585,0.116138319102,0.017993260706,0.0458010272516,0.0,0.0,0.243726895018,0.111231066182,0.071973042824,0.268263159617,0.523440311447,0.0,0.377858474826,0.0850590506101,0.292799424216,0.0261720155723,0.0327150194654,0.0310792684922,0.0196290116793,0.00163575097327,0.750809696732,0.132495828835,0.00654300389309,1.02070860732,0.00654300389309,2.69244610201,0.00490725291982,0.122681322995,0.00327150194654,0.0572512840645,0.104688062289,0.0,1.48853338568,0.00817875486636,0.106323813263,0.0,0.166846599274,0.212647626525,0.44492426473,0.376222723853,0.00490725291982,0.238819642098,0.00327150194654,0.446560015703,1.00762259954,0.341871953414,0.00163575097327,0.314064186868,0.451467268623,0.0229005136258,0.121045572022,0.0,0.00327150194654,0.00817875486636,0.1652108483,1.38548107436,0.096509307423,0.129224326888,0.0327150194654,0.458010272516,1.11721791474,0.935649556711,0.00327150194654,0.00817875486636,1.08777439723,0.0,0.00490725291982,0.261720155723,0.00654300389309,0.271534661563,0.00817875486636,0.53489056826,0.402394739425,0.00327150194654,1.59812870089,0.0212647626525,0.379494225799,0.0163575097327,0.0163575097327,0.125952824942,0.0,0.00981450583963,1.73062452972,1.17119769686,0.111231066182,0.096509307423,0.996172342723,0.0752445447705,0.135767330782,0.276441914483,1.05342362679,0.0130860077862,0.00654300389309,1.5359701639,0.606863611084,0.276441914483,0.952007066444,0.788431969117,0.0,0.407301992345,1.30696502764,0.698465665587,0.132495828835,0.00490725291982,0.0114502568129,0.0114502568129,0.300978179082,0.147217587594,0.155396342461,0.330421696601,0.368043968986,61134,0,61134
Romeo and Juliet rev.txt,romeoandjulietrev,Romeo and Juliet rev_Docuscope.html,0,21926,14.3297216911,851,0.94894129311,0.0407194957864,0.0743573401317,0.0088520643014,0.100913533036,0.0,0.0,0.194745414631,0.134551377381,0.0548827986686,0.265561929042,0.423128673607,0.0,0.426669499327,0.0424899086467,0.154025918844,0.0088520643014,0.0106224771617,0.00354082572056,0.0106224771617,0.00354082572056,0.57184335387,0.111536010198,0.012392890022,0.869272714397,0.00354082572056,2.45025139863,0.0,0.0371786700659,0.00531123858084,0.076127752992,0.113306423058,0.00708165144112,1.42695276538,0.0,0.115076835918,0.0,0.19297500177,0.132780964521,0.472700233694,0.343460094894,0.00354082572056,0.242546561858,0.0106224771617,0.391261242122,0.704624318391,0.44260321507,0.00177041286028,0.237235323277,0.607251611076,0.0177041286028,0.0849798172934,0.0,0.0,0.00708165144112,0.203597478932,1.49068762835,0.0566532115289,0.178811698888,0.012392890022,0.470929820834,0.796685787126,1.32249840663,0.00531123858084,0.0106224771617,1.28000849798,0.00531123858084,0.0,0.306281424828,0.00354082572056,0.173500460307,0.00531123858084,0.596629133914,0.396572480702,0.00354082572056,1.33843212237,0.0389490829261,0.458536930812,0.0283266057645,0.0300970186247,0.102683945896,0.0,0.0106224771617,1.85716309043,1.20388074499,0.0655052758303,0.109765597337,0.828553218611,0.0584236243892,0.263791516182,0.299199773387,0.755966291339,0.012392890022,0.012392890022,2.22186813965,0.987890376036,0.347000920615,1.19856950641,0.88520643014,0.0,0.295658947667,0.906451384463,0.483322710856,0.200056653212,0.0212449543233,0.0088520643014,0.0407194957864,0.529353445223,0.207138304653,0.106224771617,0.224842433255,0.339919269174,56484,0,56484
Taming of the Shrew rev.txt,tamingoftheshrewrev,Taming of the Shrew rev_Docuscope.html,0,18422,13.5849839262,886,0.835839469045,0.0622213004252,0.0642953437727,0.0,0.0497770403401,0.0,0.00207404334751,0.250959245048,0.120294514155,0.0871098205953,0.346365239033,0.472881883231,0.0,0.404438452764,0.0767396038577,0.263403505133,0.00414808669501,0.012444260085,0.0394068236026,0.0186663901276,0.00207404334751,0.665767914549,0.197034118013,0.0,0.91465311625,0.00414808669501,3.04262159079,0.0,0.0269625635176,0.012444260085,0.0622213004252,0.0622213004252,0.0,1.67790106813,0.0,0.0995540806803,0.0,0.255107331743,0.180441771233,0.367105672509,0.371253759204,0.0,0.248885201701,0.00622213004252,0.383698019289,0.701026651457,0.265477548481,0.00622213004252,0.228144768226,0.495696360054,0.012444260085,0.0995540806803,0.0,0.0,0.00414808669501,0.122368557503,1.05153997719,0.0684434304677,0.209478378098,0.0145183034325,0.487400186664,0.945763766463,1.7857513222,0.012444260085,0.012444260085,1.29005496215,0.0,0.0,0.391994192679,0.01659234678,0.155553251063,0.01659234678,0.690656434719,0.335995022296,0.0103702167375,1.62812402779,0.0228144768226,0.611842787514,0.0311106502126,0.0186663901276,0.0954059939853,0.0,0.00622213004252,1.72767810847,1.10546510422,0.122368557503,0.15762729441,0.73213730167,0.0746655605102,0.0725915171627,0.244737115006,0.92294928964,0.012444260085,0.0269625635176,1.87700922949,0.752877735145,0.387846105984,1.02457741367,0.717618998237,0.0,0.217774551488,1.01005911024,0.613916830862,0.109924297418,0.0207404334751,0.0145183034325,0.0269625635176,0.369179715856,0.167997511148,0.126516644198,0.215700508141,0.389920149331,48215,0,48215
Tempest rev.txt,tempestrev,Tempest rev_Docuscope.html,0,14976,13.9980444491,517,1.06498242647,0.0317116355276,0.0845643614069,0.0158558177638,0.142702359874,0.0,0.0,0.243122539045,0.12684654211,0.0581379984673,0.174413995402,0.59987843873,0.0,0.467746624032,0.0713511799371,0.195555085754,0.0105705451759,0.0211410903517,0.0105705451759,0.00264263629397,0.0,0.705583890489,0.229909357575,0.0,0.903781612537,0.0,2.5395734785,0.00528527258793,0.0237837266457,0.0,0.081921725113,0.108348088053,0.0,1.70185777331,0.0,0.113633360641,0.0,0.211410903517,0.19291244946,0.51267144103,0.362041172273,0.0,0.356755899686,0.0079279088819,0.31975899157,0.914352157713,0.359398535979,0.0,0.219338812399,0.742580798605,0.0211410903517,0.158558177638,0.0,0.00264263629397,0.0,0.145344996168,1.26318014852,0.0237837266457,0.171771359108,0.0158558177638,0.29333262863,0.750508707487,1.15747469676,0.0,0.00264263629397,0.874712613303,0.0,0.0,0.253693084221,0.0079279088819,0.240479902751,0.0132131814698,0.615734256494,0.483602441796,0.0105705451759,1.16804524193,0.0158558177638,0.367326444861,0.0475674532914,0.0317116355276,0.177056631696,0.0,0.00264263629397,1.65164768373,1.14426151529,0.0317116355276,0.150630268756,0.697655981607,0.0343542718216,0.15327290505,0.184984540578,0.853571522951,0.0,0.0132131814698,2.35458893792,0.850928886657,0.354113263392,1.28696387516,0.700298617901,0.0,0.325044264158,1.01212970059,0.710869163077,0.124203905816,0.0211410903517,0.0105705451759,0.0158558177638,0.317116355276,0.182341904284,0.155915541344,0.256335720515,0.388467535213,37841,0,37841
Timon Of Athens rev.txt,timonofathensrev,Timon Of Athens rev_Docuscope.html,0,16558,13.9547067368,628,1.3597504346,0.0666777796299,0.14288095635,0.00952539708999,0.0952539708999,0.004762698545,0.0,0.12383016217,0.140499607077,0.03810158836,0.145262305622,0.804896054104,0.0,0.52389683995,0.0571523825399,0.235753577977,0.00714404781749,0.0,0.0547710332674,0.0,0.004762698545,0.662015097754,0.109542066535,0.00952539708999,1.00969209154,0.014288095635,3.03383897316,0.004762698545,0.042864286905,0.014288095635,0.0595337318124,0.0952539708999,0.00714404781749,1.27402186079,0.0,0.135736908532,0.00714404781749,0.254804372157,0.150025004167,0.404829376325,0.44769366323,0.0,0.423880170505,0.00714404781749,0.471507155955,0.781082561379,0.223846831615,0.0023813492725,0.22860953016,0.521515490677,0.00952539708999,0.128592860715,0.0,0.0,0.004762698545,0.188126592527,1.57169051985,0.102398018717,0.204796037435,0.0166694449075,0.340532945967,1.04303098135,0.985878598814,0.00714404781749,0.00952539708999,0.978734550997,0.0,0.00714404781749,0.188126592527,0.014288095635,0.207177386707,0.0119067463625,0.542947634129,0.433405567595,0.0119067463625,1.4026147215,0.0214321434525,0.37149048651,0.014288095635,0.004762698545,0.16193175053,0.0,0.014288095635,1.89555402091,1.08351391899,0.0666777796299,0.13335555926,0.778701212107,0.042864286905,0.11430476508,0.226228180887,0.742980973019,0.0,0.00714404781749,1.85983378182,0.602481365942,0.240516276522,0.866811135189,0.621532160122,0.0,0.392922629962,1.50977543876,0.671540494844,0.100016669445,0.0119067463625,0.004762698545,0.0023813492725,0.273855166337,0.176219846165,0.188126592527,0.245278975067,0.328626199605,41993,0,41993
Titus Andronicus rev.txt,titusandronicusrev,Titus Andronicus rev_Docuscope.html,0,18430,14.2832499569,865,0.914265999655,0.0452820424357,0.135846127307,0.0,0.0452820424357,0.0,0.0,0.194065896153,0.176815594273,0.0754700707262,0.174659306538,0.666292910126,0.00431257547007,0.32991202346,0.062532344316,0.239347938589,0.00646886320511,0.0194065896153,0.0258754528204,0.0237191650854,0.0,0.640417457306,0.153096429188,0.0,0.730981542177,0.00862515094014,2.75573572538,0.0129377264102,0.0646886320511,0.00646886320511,0.0301880282905,0.109970674487,0.0,1.31317923064,0.0,0.172503018803,0.0,0.219941348974,0.222097636709,0.463601863033,0.409694669657,0.00215628773504,0.457132999827,0.0,0.293255131965,0.677074348801,0.28678626876,0.00215628773504,0.217785061239,0.539071933759,0.00431257547007,0.125064688632,0.0,0.0,0.0,0.271692254614,1.37139899948,0.0884077971364,0.140158702777,0.0517509056408,0.33422459893,0.955235466621,1.51371398999,0.0,0.00215628773504,0.966016905296,0.0,0.0,0.336380886666,0.0,0.161721580128,0.00646886320511,0.485164740383,0.345006037606,0.0150940141452,1.11048818354,0.0366568914956,0.526134207349,0.0323443160255,0.0431257547007,0.112126962222,0.0,0.00646886320511,1.91693979645,1.00914266,0.0646886320511,0.170346731068,0.750388131792,0.0280317405555,0.379506641366,0.222097636709,0.683543212006,0.00646886320511,0.0345006037606,2.20803864068,0.793513886493,0.256598240469,1.07598757978,0.840952216664,0.0,0.32559944799,1.20536484388,0.577885112989,0.0690012075211,0.00646886320511,0.00646886320511,0.0,0.28678626876,0.148783853717,0.120752113162,0.183284457478,0.280317405555,46376,0,46376
Troilus and Cressida rev.txt,troilusandcressidarev,Troilus and Cressida rev_Docuscope.html,0,23484,14.6134127181,919,1.35615645415,0.0231538906806,0.125692549409,0.0,0.0545770280327,0.0,0.0,0.158769536095,0.0843463160506,0.0578847267014,0.28280823617,0.545770280327,0.0066153973373,0.497808649632,0.0595385760357,0.218308112131,0.0165384933433,0.0132307946746,0.0148846440089,0.00826924667163,0.0,0.653270487059,0.132307946746,0.0,0.949309517903,0.00330769866865,2.42454312412,0.0,0.0694616720417,0.0148846440089,0.0430000826925,0.119077152071,0.0,1.02869428595,0.00496154800298,0.167038782767,0.0,0.264615893492,0.267923592161,0.391962292235,0.327462168196,0.0,0.459770114943,0.00330769866865,0.36715455222,0.90630943521,0.281154386835,0.00165384933433,0.264615893492,0.572231869677,0.0248077400149,0.0562308773671,0.0,0.00165384933433,0.00496154800298,0.200115769453,1.38096419416,0.173654180104,0.158769536095,0.0463077813611,0.560654924336,1.03034813528,1.0071942446,0.00165384933433,0.0066153973373,0.911270983213,0.0,0.0,0.291077482841,0.0066153973373,0.17200033077,0.0,0.676424377739,0.315885222856,0.0066153973373,1.4454643182,0.0165384933433,0.324154469528,0.0148846440089,0.00992309600595,0.0909617133879,0.0,0.00826924667163,1.67369552634,1.14115604068,0.0744232200447,0.2216158108,0.934424873894,0.0198461920119,0.081038617382,0.218308112131,0.663193583065,0.0,0.0148846440089,2.0573885719,0.805424625817,0.266269742826,1.0071942446,0.861655503184,0.0,0.334077565534,1.37104109816,0.694616720417,0.119077152071,0.00826924667163,0.00992309600595,0.00992309600595,0.248077400149,0.152154138758,0.109154056065,0.213346564128,0.456462416274,60465,0,60465
Twelfth Night rev.txt,twelfthnightrev,Twelfth Night rev_Docuscope.html,0,17142,13.5578772513,522,1.02072040567,0.030599755202,0.139884595209,0.00437139360028,0.0415282392027,0.0,0.0,0.212012589614,0.124584717608,0.0655709040042,0.244798041616,0.478667599231,0.00655709040042,0.46118202483,0.109284840007,0.264469312817,0.0393425424025,0.0196712712013,0.0284140584018,0.0196712712013,0.0,0.891764294457,0.135513201609,0.0,1.09503409687,0.0131141808008,3.1146179402,0.0109284840007,0.0808707816052,0.00655709040042,0.0808707816052,0.0830564784053,0.0,1.71140059451,0.0131141808008,0.15518447281,0.0,0.14862738241,0.177041440811,0.30818324882,0.426210876027,0.00218569680014,0.128956111208,0.0,0.345340094422,0.826193390453,0.292883371219,0.0,0.286326280818,0.406539604826,0.0109284840007,0.100542052806,0.0,0.00218569680014,0.0,0.207641196013,1.31141808008,0.146441685609,0.196712712013,0.0371568456024,0.404353908026,0.961706592062,1.71140059451,0.0,0.0415282392027,1.05350585767,0.0,0.0,0.386868333625,0.0240426648015,0.214198286414,0.0131141808008,0.537681412834,0.393425424025,0.0,1.48190243049,0.030599755202,0.408725301626,0.0196712712013,0.0415282392027,0.14862738241,0.0,0.0131141808008,1.68080083931,1.04039167687,0.109284840007,0.16392726001,0.885207204057,0.0655709040042,0.0983563560063,0.207641196013,1.08410561287,0.00655709040042,0.0131141808008,1.6174156321,0.651337646442,0.30818324882,0.889578597657,0.867721629656,0.0,0.330040216821,1.26770414408,0.701608672845,0.131141808008,0.00874278720056,0.0131141808008,0.00437139360028,0.336597307222,0.15518447281,0.166112956811,0.281954887218,0.417468088827,45752,0,45752
Two Gentlemen of Verona rev.txt,twogentlemenofveronarev,Two Gentlemen of Verona rev_Docuscope.html,0,14934,12.2622256935,438,0.924642866141,0.0856617369177,0.0907006626187,0.0100778514021,0.0554281827114,0.0,0.0,0.264543599305,0.0881811997682,0.062986571263,0.29225769066,0.471139553047,0.0,0.448464387393,0.0453503313094,0.262024136454,0.00755838855156,0.0352724799073,0.0226751656547,0.0226751656547,0.0,0.838981129223,0.188959713789,0.0,0.977551586002,0.0125973142526,3.10397823184,0.00755838855156,0.0503892570104,0.0100778514021,0.103297976871,0.118414753974,0.0125973142526,1.71827366405,0.00755838855156,0.161245622433,0.0,0.173842936686,0.201557028042,0.408152981784,0.33760802197,0.0125973142526,0.19399863949,0.00251946285052,0.380438890429,0.781033483661,0.264543599305,0.0,0.302335542062,0.367841576176,0.00503892570104,0.115895291124,0.0,0.0,0.0,0.173842936686,1.13123881988,0.163765085284,0.153687233882,0.0327530170568,0.521528810058,1.18414753974,1.39578241919,0.00755838855156,0.0125973142526,1.61497568718,0.0,0.0,0.325010707717,0.0,0.251946285052,0.0,0.632385175481,0.413191907485,0.0100778514021,1.64772870424,0.0554281827114,0.622307324079,0.00755838855156,0.0251946285052,0.153687233882,0.0,0.00251946285052,1.77118238392,1.24713411101,0.0604671084125,0.151167771031,1.02290191731,0.0503892570104,0.224232193696,0.302335542062,1.10856365423,0.00755838855156,0.0100778514021,1.53183341312,0.612229472676,0.279660376408,0.904487163337,0.909526089038,0.0,0.38547781613,1.2017837797,0.564359678517,0.209115416593,0.0226751656547,0.00503892570104,0.00503892570104,0.272101987856,0.211634879444,0.161245622433,0.251946285052,0.415711370336,39691,0,39691
Winter's Tale rev.txt,winterstalerev,Winter's Tale rev_Docuscope.html,0,22189,13.2302076997,769,1.1419136178,0.0173807247762,0.0903797688364,0.0,0.152950378031,0.0,0.0,0.326757625793,0.191187972538,0.0469279568958,0.2485443643,0.535326323108,0.00173807247762,0.618753802034,0.111236638568,0.286781958808,0.013904579821,0.0156426522986,0.00347614495524,0.00695228991049,0.0,0.809941774572,0.142521943165,0.0,1.11410445816,0.00347614495524,2.67836968802,0.0,0.0851655514035,0.0173807247762,0.0851655514035,0.123403145911,0.0,1.35048231511,0.0104284348657,0.128617363344,0.0104284348657,0.17554532024,0.258972799166,0.432780046928,0.345876423047,0.00521421743287,0.325019553315,0.00173807247762,0.486660293734,0.804727557139,0.27809159642,0.0,0.229425567046,0.418875467107,0.0260710871643,0.0973320587468,0.0,0.0,0.00347614495524,0.152950378031,1.10019987833,0.119927000956,0.227687494569,0.00695228991049,0.236377856957,0.980272877379,1.59728860693,0.00173807247762,0.0104284348657,0.849917441557,0.0,0.0,0.262448944121,0.013904579821,0.279829668897,0.00521421743287,0.735204658034,0.500564873555,0.0,1.05500999392,0.0521421743287,0.481446076301,0.0295472321196,0.0417137394629,0.0973320587468,0.0,0.00869036238811,1.75197705744,1.33657773529,0.0973320587468,0.130355435822,0.881202746155,0.0399756669853,0.159902667941,0.274615451464,1.01155818198,0.0156426522986,0.00695228991049,1.69983488311,0.577040062571,0.361519075345,1.02893890675,0.809941774572,0.0,0.312853045972,1.10715216825,0.726514295646,0.0938559137916,0.0104284348657,0.013904579821,0.0173807247762,0.319805335883,0.133831580777,0.217259059703,0.304162683584,0.35109064048,57535,0,57535
